@RELATION user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC


@DATA
687,78671626,2
620,71350313,2
729,83504220,3
620,13070544,1
620,72135139,1
165,73331759,1
462,65431390,2
687,71876015,3
729,66685987,2
465,10737055,4
308,2410091,2
620,92125584,2
729,71578197,3
165,8028053,3
620,73914717,1
620,81434692,1
165,62297140,1
100,6526074,4
729,79063887,1
465,13014284,2
462,78533863,3
620,4729155,3
165,56640741,1
687,62329923,3
620,5222185,3
462,78349466,3
165,11725882,1
729,81608188,4
620,12488724,1
465,54767811,2
620,55678111,2
165,63117347,1
465,66685987,2
308,65483312,1
165,84592297,1
100,78758277,3
620,17084042,3
465,73246025,2
620,74330740,2
344,13014284,1
465,77674537,3
620,65607413,3
389,1364404,2
165,77014514,2
344,7880174,2
465,86547763,1
165,68288613,1
729,73331759,1
165,8247183,1
687,73378305,3
465,17084042,4
729,73378305,2
165,69425079,1
465,72277601,2
687,36839571,1
181,6422598,3
465,89056103,2
729,61107680,1
389,73914717,1
100,6914695,2
344,65081458,2
181,76423928,3
165,4189327,3
389,12561291,3
165,37563911,3
712,78436103,2
181,85017611,2
687,90984519,4
344,70977719,1
389,63514338,1
712,14147479,1
165,83628768,3
729,71840449,1
344,12126020,1
308,14491576,4
165,78533863,1
181,8818789,3
712,5564767,3
389,87926321,2
729,83063136,2
165,3464299,1
712,73399731,3
725,16869671,1
465,74571723,1
165,66676859,1
389,88519867,1
729,72783014,2
181,68710493,3
465,65018773,2
712,69124664,2
100,17099088,3
712,7946793,1
465,18008990,2
181,63117347,1
389,57787651,3
729,60835820,1
465,78368276,1
725,89623327,4
165,16103952,1
344,10353921,1
465,73390801,1
389,71586056,2
729,11277493,1
181,16015457,3
165,65155203,1
465,17801250,3
308,12220450,1
729,72482166,1
389,90714907,1
712,39874111,2
729,76375991,2
100,74583904,3
462,47057261,2
165,63610804,1
181,70411902,2
389,67467804,1
729,2323940,2
785,16053451,4
465,63610804,1
344,11725882,2
465,18054075,1
712,13526995,3
729,68254523,3
465,69562013,2
712,90282069,2
725,86837991,3
181,60886698,2
687,1863914,1
308,16082575,2
344,11565079,2
165,76068551,1
100,90546071,3
465,66241687,1
729,68627303,2
165,17950794,1
181,72410285,3
462,4556695,3
165,78650008,1
687,14931763,3
344,72071167,3
344,68288613,2
100,7946793,2
462,15036397,3
465,1528629,2
687,12734529,1
308,72581182,3
165,66237014,2
389,67810265,3
725,63883063,2
465,81306288,1
308,65126194,4
181,46219471,3
785,11102580,4
165,2030307,3
465,89233599,1
389,69180862,3
344,70151784,1
165,9159424,1
465,83671708,1
181,64766302,2
687,66541060,3
180,56640741,2
465,9566254,1
165,62500634,1
180,69794865,1
344,9214703,3
389,76375991,3
465,11421822,1
785,83355578,3
180,62945228,2
165,3648429,1
465,76401318,1
180,61964403,2
389,68965877,1
165,30692001,1
462,77810916,3
180,8642307,2
344,4257083,1
181,74583904,3
465,65607413,1
308,10206502,2
785,61220152,1
725,68670357,4
389,71764550,1
687,70411902,2
465,82548950,2
180,24403451,1
165,75066331,4
180,79063887,1
344,11102580,3
465,66985565,2
181,62228580,2
389,77023726,2
100,71100142,1
180,68965877,2
687,78745107,3
389,39874111,2
181,75249221,3
725,3338125,4
165,4729155,1
180,11565079,2
534,9114730,4
344,6132153,3
389,53489001,1
181,77787512,2
165,10127578,3
462,53471471,3
344,12123622,1
165,16082575,1
687,3921282,1
534,82973838,4
389,14663882,1
181,56552931,3
389,79962226,3
687,10258708,2
344,3275927,1
165,68670357,2
534,78852759,4
100,68267799,3
725,17489120,3
165,15493514,1
534,71173042,1
465,75696425,2
687,84922427,2
344,33357171,3
181,67540709,1
465,15123380,2
534,72462639,2
465,80966354,1
180,70405744,2
344,77699618,1
180,70151784,1
465,78580184,2
100,84592297,1
165,6344074,1
181,84922427,1
180,46183361,1
465,1118030,2
462,89160781,3
165,70463099,1
465,91108501,2
180,8647650,3
181,69990343,3
308,10466925,1
687,6829354,2
534,12547602,2
344,91917646,2
165,15036397,1
465,17964785,2
180,11433264,3
165,1481358,1
100,86483013,3
181,72996973,3
465,14201825,1
180,13385260,2
534,72527358,3
465,36012181,2
180,36741151,3
725,84592297,1
537,92125584,1
181,6132153,4
785,36995311,3
534,14663882,2
462,92169736,2
465,2030307,3
180,5775938,3
537,70083584,1
534,6526074,4
344,63264439,3
785,73399731,3
537,53471471,1
534,73378305,3
180,68068261,2
465,9214703,2
100,71579567,3
180,71615450,3
344,82900774,3
181,6739525,2
465,66293468,3
308,9100736,2
181,62315343,2
462,9420701,2
465,8198424,2
344,73388496,2
537,8629910,1
465,32238981,1
725,90146311,2
181,85205712,2
465,12280130,1
785,81608188,3
344,76455835,1
181,10343177,2
465,4841406,3
389,73691383,2
537,75943787,1
180,99107038,1
620,81246014,2
465,4313595,2
100,75401504,3
462,10343177,3
725,13679251,1
181,79063887,1
180,4405502,2
537,78533863,1
344,43430201,1
620,13014284,1
180,74677465,3
308,9331740,2
620,61256514,2
465,71876015,1
180,64813415,1
537,96254942,1
344,23190261,2
180,72033090,1
389,15136498,2
465,75092622,3
180,65126194,1
181,74805689,3
465,86307237,1
620,61080156,3
344,75159440,1
537,7107386,1
308,73854012,1
180,4566336,1
785,63983298,3
389,90546071,2
687,2609199,3
533,8192953,3
180,68780748,3
620,8979556,3
181,11565079,3
180,65431390,2
725,46183361,4
180,66676859,3
389,2586286,1
100,7761148,3
533,6991004,1
620,85369522,1
344,71379069,3
465,81791220,2
620,13148373,3
181,74709640,2
537,1243656,1
465,85884367,2
389,85205712,3
533,10206502,2
465,4257083,1
537,77273513,2
389,52147611,1
465,81434692,2
687,6260076,1
620,36839571,2
465,17165097,2
180,26341801,1
462,76372266,3
465,71148057,1
200,80492204,4
725,6132153,3
180,16162722,1
344,11173693,1
465,15409904,1
180,23372091,2
100,11517123,2
687,71938672,3
465,63992344,1
200,74863964,3
180,81434692,2
344,69501553,1
389,5999869,1
462,74396670,3
180,8212530,1
465,84592297,1
180,61258057,3
687,56930031,1
389,10287363,1
180,5222185,2
465,66302827,1
533,77586629,1
308,6271760,2
100,80966354,2
180,72482166,1
389,30692001,1
200,76729905,4
687,63730180,2
344,66213996,2
180,67582502,2
533,11521425,1
725,87954089,4
180,63514338,1
200,73549639,4
344,82492738,1
389,71179576,2
537,74677465,2
200,78216243,4
687,63514338,1
344,72581182,3
533,14861779,2
200,17489120,4
389,74738131,1
725,84063179,1
100,73184322,1
687,4313595,3
200,76401318,4
465,55366941,1
389,8206833,1
465,65802069,1
308,1674626,3
180,12848552,1
465,8426856,1
462,66985565,3
180,74512312,1
308,4096104,2
180,9757537,1
537,7444285,1
465,4940699,1
687,12343704,4
180,71148057,1
200,2481288,4
344,77603443,3
533,8478319,1
180,4119245,2
100,6260076,1
465,71418484,2
180,78278329,2
200,77682184,4
725,12150665,3
537,75575521,2
462,68220174,3
465,9883417,3
389,22549011,2
344,4313595,2
180,69035594,2
200,75092622,4
389,67199484,3
465,13148373,1
465,80877874,1
180,2995148,2
465,72541825,2
785,5147891,3
389,52491881,1
537,83504220,1
180,72718191,3
344,64230569,1
462,16162722,2
465,23724351,2
389,11421822,1
533,89827469,2
785,14320658,2
725,2704335,3
344,74831447,1
180,61805276,2
687,16762601,3
533,68965877,1
100,8818789,2
389,20595241,1
537,68071549,1
344,15661190,2
533,4156841,1
465,1674626,3
100,63423553,3
465,5147891,1
344,61452968,2
785,3407958,1
687,75125497,2
465,14320658,1
389,13421009,1
465,95955228,1
308,74041643,2
465,84039329,1
344,9476033,2
537,46183361,1
462,2970306,3
389,8524489,2
465,14693816,1
785,17217573,1
537,92169672,1
308,61377345,1
465,62019639,2
389,68288613,1
465,536440,2
344,73201591,1
537,70744165,1
465,77023726,1
687,60741126,1
344,73561246,3
465,77158575,1
785,11421822,1
100,74162962,3
180,67687597,1
308,63117347,2
687,8192953,3
389,64516028,1
537,77603443,1
180,12650242,1
344,4675615,2
785,74162962,2
725,46510391,4
180,14693816,1
344,75623204,1
687,76729905,3
462,6260076,2
465,41773241,1
180,81899946,1
344,7888115,1
389,66181073,2
465,75575521,2
687,72070691,2
465,73184322,1
180,1926589,2
344,6495689,1
537,70563713,1
180,60797755,2
465,53349101,1
687,12123622,2
725,78361807,4
465,55629131,1
687,71605337,3
180,84592297,1
462,12734529,2
465,24403451,1
344,9088995,1
180,70292834,1
180,57787651,1
181,68788868,4
100,34575991,1
389,39917131,1
344,8524489,1
687,85205712,3
180,51245031,1
465,55954551,2
389,14757686,1
181,71358064,2
462,26388241,3
344,13779595,2
344,78802486,1
389,65126194,2
181,82492738,3
465,62530583,1
389,68627303,1
465,47057261,1
181,73399731,4
725,90984519,2
687,88365603,3
100,16162722,1
181,12150665,2
389,8422045,2
465,74035232,1
344,16435287,3
465,8647650,1
181,71752391,3
389,65954048,2
785,10752377,2
462,63117347,3
344,56640741,1
465,11433264,1
181,75419623,1
389,78758277,2
465,16960561,2
100,67346349,3
687,86483013,3
344,69180862,2
465,62742762,1
725,62500634,3
785,71614478,3
465,75463284,2
687,8422045,2
465,1243656,1
344,4250024,2
389,67552090,2
785,16256608,2
465,11979974,1
181,68058194,2
344,12220488,1
725,66213996,3
465,11847569,1
389,9757537,1
465,3648429,1
462,78405037,3
308,36449671,1
181,89056103,2
344,15493514,1
180,53471471,1
785,75125497,3
389,58484831,1
180,78580184,1
181,76503289,4
344,63730180,3
389,22299021,2
180,88304149,3
308,77705868,3
180,63720689,2
344,74411753,3
687,74215323,1
462,2995148,2
389,14693816,1
181,75997659,3
180,83628768,1
725,56930031,1
344,53801451,1
687,77649073,2
181,79535742,2
389,9883417,4
687,7761148,3
181,64049872,3
180,6526074,3
344,65443904,3
462,69292911,3
180,2410091,2
389,1286176,1
180,78758277,3
725,9566254,3
181,70555369,4
180,3302777,1
181,36741151,3
389,77699618,1
687,15735462,2
100,23527011,3
687,62707024,2
181,10353921,3
389,1103326,3
687,77787512,2
100,74326190,4
389,69425079,1
181,28495341,3
725,64550046,3
687,89658637,2
308,66382929,1
181,45730161,4
687,69497946,2
344,65503200,1
725,13685758,3
462,89184603,3
100,32238981,2
389,78695208,3
687,2555176,1
181,86451941,4
389,69992142,3
687,49553651,3
308,66947315,1
180,70608592,1
344,64200398,1
180,7695006,1
389,6914695,1
180,16082575,2
344,82973838,1
389,7444285,1
180,94073932,2
181,80492204,2
100,43430201,2
180,84208593,2
344,71605337,2
180,62707024,2
389,87954089,2
181,14538246,1
180,15430061,2
344,75131988,2
180,74162962,1
389,52503871,1
181,67785320,1
344,10752377,3
180,67540709,1
687,6914695,1
389,63423553,1
100,17964785,2
180,11689986,1
181,61258057,3
687,67751351,2
452,99107038,1
344,9779570,1
181,72070691,2
687,71358064,3
344,2555176,1
181,8642307,2
389,59858331,1
344,13679251,1
687,69614247,1
785,2609199,3
389,74879737,1
389,65991636,1
100,85205712,3
785,69614247,2
725,69562013,3
687,77244359,2
452,74512312,2
344,90075069,1
389,72783014,1
785,8198424,4
452,2287585,1
389,74041643,1
344,22549011,2
785,8979556,4
181,68267799,1
344,53471471,1
725,71615450,3
389,78315219,3
452,75764632,2
687,1936363,2
344,78160898,3
181,72461447,2
389,6991004,1
687,70962170,3
452,7747321,1
344,74583904,1
389,14931763,1
725,4556695,4
687,63983298,1
785,2405183,2
344,72033090,1
181,71615450,3
100,91539098,4
344,50929511,2
687,23724351,3
389,66268564,2
308,18008990,2
452,5479603,1
344,65155203,2
181,89216421,3
389,64126400,3
785,24403451,2
181,73561246,2
725,75372277,2
344,86451941,2
308,92169672,1
100,92234118,2
785,78907413,3
771,4257083,3
181,75623204,3
389,68058194,1
180,66786687,3
180,9214703,2
452,84922427,3
181,74035232,2
344,89233599,3
725,86452109,1
389,14012408,1
180,15447602,1
687,73626918,2
180,12280130,1
344,81863242,3
181,4675615,1
180,78405037,1
771,90075069,1
344,89160781,2
452,30692001,1
687,87226779,3
181,8855569,3
180,62048229,1
785,63676154,2
389,74215323,3
687,89233599,2
181,72269660,4
771,77244359,1
180,16762601,1
344,12734529,3
389,68825735,2
180,72527358,1
725,84582213,4
181,65431390,2
344,67199484,2
389,63720689,3
687,16033869,3
452,72071167,1
180,61107680,2
181,8419426,3
344,61949274,2
389,79535742,1
180,86451941,2
687,61080156,2
308,63720689,1
100,71242791,1
181,42232481,4
771,71349507,1
687,24403451,2
389,65391788,1
452,15036397,4
725,78171374,3
344,68254523,3
785,78446434,2
100,78461516,1
771,88304149,3
687,70743428,2
344,75419623,1
389,17528473,2
181,69992142,4
771,7888115,3
687,5775938,1
389,77158575,1
181,16162722,3
308,16329637,1
725,4157260,1
389,62742762,2
100,73203277,1
687,76372266,3
344,90984519,2
181,62343841,1
308,63776202,3
771,69733434,3
687,68220174,1
389,56050751,1
344,62652749,1
181,69614247,3
452,65850390,1
389,70563713,1
725,87813009,4
771,13280907,3
785,18172952,1
181,64550046,2
100,73814281,2
452,70294292,1
389,76551964,2
771,78158755,3
344,75401504,2
181,73882686,3
389,62297140,1
180,81246014,2
344,77244359,1
180,11102580,2
771,74042578,1
100,71142799,3
389,6081186,1
344,38095111,1
180,61339484,2
181,66703496,2
180,77603443,2
180,60850009,1
452,83671708,3
725,4403979,2
181,7235600,2
389,64422296,3
180,78361807,1
389,61964403,1
100,70411902,3
771,11130036,1
181,12547602,2
180,18054075,1
344,62315343,3
180,1243656,1
389,16169324,2
452,73184322,2
180,71350313,1
389,65301357,1
725,1209016,4
180,75066331,3
771,8966603,1
344,65290774,1
389,10200421,1
344,52491881,3
771,63336157,1
181,72325972,4
389,64169643,1
344,66703496,2
100,72032570,2
389,3648429,1
771,34321711,1
344,77279367,3
181,4297595,2
747,43865151,3
344,72032570,2
747,26341801,3
771,70586395,4
181,67810265,2
452,77355543,1
452,70312948,2
725,4630502,3
308,11435612,2
100,77787512,1
181,16999015,2
771,43957041,3
747,50405761,1
344,10319874,2
181,52503871,3
747,74250587,3
771,6250190,1
725,2995148,3
747,87954089,1
181,43430201,2
452,66893259,1
181,63423553,4
747,69733434,4
771,70292834,1
181,78461516,2
100,90714907,3
747,39917131,3
462,67751351,3
771,75666691,3
771,67589109,1
725,84922427,4
181,15430061,2
308,73378305,1
747,74162962,2
100,85051554,1
308,8307491,1
747,70823508,2
308,64580001,1
100,50405761,2
771,1955175,3
725,76068551,4
181,10258708,2
747,41773241,1
308,69501553,2
771,5466246,3
181,13679251,4
452,10319874,1
100,8629910,2
747,17380488,3
97,60835820,1
747,78153059,1
462,85017611,3
771,81899946,3
747,74326190,1
725,2484112,1
452,79962226,1
97,69124664,2
747,52503871,2
771,67755007,1
97,9420701,2
181,69634806,3
100,71605337,1
771,1730398,1
97,4940699,2
747,8855569,3
181,92169672,2
97,62945228,1
462,78074950,3
97,73363564,1
725,18008990,4
771,57598911,1
181,5375255,3
308,5147891,2
747,74173803,2
97,52491881,2
181,11433264,2
100,4156841,2
747,80877874,2
97,936457,2
771,81539762,1
181,75517415,2
747,72718191,2
452,74457421,2
181,55678111,3
97,68220174,2
747,585200,3
100,75159440,3
771,9100736,2
462,75943787,4
725,7784560,4
181,11643845,3
100,68627303,1
462,63610804,1
771,79032380,1
725,6739525,1
181,12668977,1
771,91091131,1
747,78436103,3
181,72527358,4
747,93970958,2
771,89106253,1
181,29056981,1
747,4297595,3
100,65991636,1
462,73854012,3
771,6422598,1
747,71938672,2
100,16347072,2
747,75997659,4
771,1711270,2
452,85884367,1
747,75623204,2
771,73009950,1
747,91108501,2
771,82445156,1
462,8524489,2
725,73378305,3
452,65018773,1
747,68221676,1
452,23527011,1
771,68670357,1
747,61776943,3
747,65954048,2
462,75066331,3
100,90727095,2
771,75517415,1
452,64962419,3
785,78543531,3
771,87123785,1
725,1481358,2
462,30692001,2
452,64049872,1
785,11517123,2
747,73201591,4
771,13176911,1
452,18161074,2
100,62343841,4
785,69237717,4
747,12848552,3
771,71179576,1
452,29946871,1
747,7682490,2
725,66761683,2
534,82900774,4
771,76068551,2
100,8198424,2
747,86452109,3
534,7880174,2
785,83504220,2
747,71578197,4
452,69043121,1
725,9100736,2
771,74863964,1
747,78074950,2
785,4675615,3
534,4157260,3
747,6739525,1
534,77705560,2
771,22549011,2
747,87926321,1
687,14827425,3
785,74250587,3
771,71148057,2
452,10287363,1
534,3407958,1
747,2957577,1
100,15735462,2
534,14757686,1
452,72135139,1
725,69425079,4
533,2840362,1
785,22299021,3
687,2926402,3
533,77244359,1
534,99677218,3
687,14218071,2
747,15825404,3
534,51245031,3
771,1702066,1
687,65018773,2
100,62188697,4
533,65018773,1
771,62188697,1
687,77674537,3
771,71418484,4
687,68325218,1
771,55954551,1
533,68071549,2
533,65081458,1
534,70151784,1
100,8458109,3
534,69180862,3
687,10319874,2
533,87813009,2
534,78153059,1
687,71603224,1
534,69818709,2
771,78595139,1
687,8247183,1
534,60835820,1
452,9214703,2
452,89623327,1
534,8629910,3
533,79297993,3
534,65126194,1
687,89184603,3
771,1243656,1
534,10659848,3
452,93868746,1
452,12119896,1
534,84768993,3
534,64126400,3
533,17489120,1
100,65155203,2
571,46219471,3
59,65850390,2
571,5344097,1
533,86514651,1
687,74041643,3
571,73184322,1
59,69794865,3
452,15100914,2
533,8599257,2
771,73626918,3
571,79535742,2
687,15148124,3
59,50405761,4
571,78533863,1
59,64550046,2
100,46510391,4
725,41773241,3
59,16287865,2
771,81956284,1
571,70411902,1
687,2405183,3
59,77158575,3
571,4841406,4
771,14320658,1
533,4257083,1
59,68267799,2
771,36995311,1
725,2560749,2
59,72277601,2
100,66761683,2
687,52491881,2
533,5466246,2
452,89414147,2
59,10319874,2
452,63610804,4
59,9159424,1
100,74709640,1
571,16201983,2
533,67744137,2
571,71603224,1
725,7880174,4
59,58484831,4
687,39874111,2
59,6862149,2
687,13148373,3
771,18752211,2
59,29946871,1
571,66543219,2
59,62707024,1
59,77279367,3
533,14245093,1
100,79775986,3
59,69815375,1
452,74591612,1
571,71152082,2
725,78153059,3
687,74831447,1
59,77014514,4
687,72461447,2
452,75710556,2
771,76455835,1
533,69733434,1
59,90256929,1
452,75212845,1
571,75549879,2
59,77273513,3
533,78461516,1
100,78171374,3
59,4556695,2
687,11565079,2
771,64962419,1
571,94914090,2
308,2557026,3
687,65954048,2
771,17964785,1
59,82027610,3
571,67976638,1
725,5222185,3
59,73388496,2
59,78171374,2
771,16287865,3
571,1702066,2
59,75265469,3
59,64330503,4
100,78236344,2
571,63992344,1
59,84063179,1
533,62329923,1
571,64049872,1
725,63992344,4
771,72461447,1
747,73914717,1
59,33291631,1
571,14873288,1
747,67093926,1
59,63676154,2
747,2926402,2
59,78802486,4
533,72410285,1
747,16082575,4
59,75066331,2
100,14440304,4
771,4405502,3
747,8629910,2
571,89454833,1
59,15864476,3
747,77052505,3
59,78867449,4
533,10319874,3
771,65850390,3
725,7854296,3
785,70411902,2
571,10258708,3
747,70366909,4
59,21926321,2
452,21926661,1
59,67755007,2
747,23190261,2
452,79318731,2
59,20590281,1
455,89106253,2
747,2159153,3
59,67429227,1
771,7682490,2
452,71148057,1
533,1103326,1
59,5479603,1
452,43430201,1
725,16302319,4
747,9971564,1
59,68091989,1
771,8192953,1
59,8599257,2
308,72756274,1
455,13471586,3
59,69501553,2
452,79345729,1
533,69121790,2
452,75296739,1
455,65668966,3
747,60741126,2
533,82925846,1
771,7561859,3
59,2970306,4
571,87226779,3
59,10127578,1
59,63720689,1
533,71539796,2
100,71586056,2
308,12734529,1
747,69946823,1
452,55678111,1
571,9214703,2
725,1869815,4
59,70977719,4
308,87123785,1
452,77586629,1
59,3369711,2
571,77244359,1
747,78426407,1
59,85205712,2
100,67467804,2
537,71152082,1
59,90988663,1
571,17950794,1
747,78160898,3
59,74162962,4
452,11856914,1
537,4257083,1
571,72581182,3
59,96254942,1
785,13085516,1
59,84986265,1
571,76218879,1
747,33357171,1
537,65391788,1
452,17587494,1
747,61210275,2
537,87813009,1
100,66947315,3
571,7235600,1
725,72527358,3
747,16287865,3
455,73549639,2
59,17099088,1
308,91011063,3
571,75159440,1
100,65954048,1
59,5826100,1
455,5375255,3
785,74710553,4
59,17165097,4
537,2704335,1
747,71586056,2
455,78671626,2
571,98400694,1
59,70625832,1
747,62392492,2
571,89850847,1
59,10041539,2
100,6829354,1
725,774905,3
59,6132153,3
747,891436,2
175,81306288,1
59,14931763,1
59,4566336,1
59,7888115,1
785,76551964,4
175,87954089,2
59,92129718,2
100,65007713,2
725,8966603,3
785,77244359,2
747,13259634,2
59,73214241,2
59,65802069,1
59,18008990,3
537,68267799,1
747,72996973,1
32,14201087,1
455,60886698,1
59,4189327,4
59,8855569,1
785,37368811,2
747,70294292,1
452,67653031,3
32,69614247,1
59,6991004,1
100,65503200,3
747,14245093,2
59,31102171,1
59,60797755,2
785,94073932,2
725,65802069,3
32,66931072,3
175,32238981,3
747,5564767,3
452,5344097,2
59,66237014,2
537,98400694,2
32,78216243,2
59,71350313,1
537,65991636,1
747,72482166,2
